"draw","transmission_row","coverage","ve","delivery","delay_weeks","hosp_rate","cfr_hosp_band_1","cfr_hosp_band_2","cfr_hosp_band_3","cfr_hosp_band_4","cfr_hosp_band_5","cfr_hosp_band_6","cfr_hosp_band_7","cfr_hosp_band_8","cfr_hosp_band_9","cfr_nonhosp_band_1","cfr_nonhosp_band_2","cfr_nonhosp_band_3","cfr_nonhosp_band_4","cfr_nonhosp_band_5","cfr_nonhosp_band_6","cfr_nonhosp_band_7","cfr_nonhosp_band_8","cfr_nonhosp_band_9","dw_mild_mod","dw_severe","dw_chronic","dur_mild_mod","dur_severe","dur_subacute","dur_chronic","life_expectancy_band_1","life_expectancy_band_2","life_expectancy_band_3","life_expectancy_band_4","life_expectancy_band_5","life_expectancy_band_6","life_expectancy_band_7","life_expectancy_band_8","life_expectancy_band_9","rec_acute_u40","rec_acute_o40","rec_subacute_u40","rec_subacute_o40","rec_chronic_u40","rec_chronic_o40"
415,845,0.331495971528764,0.985857288379867,0.103461806562258,2,0.0353000216729428,0.02191580370296,0.0162614143218409,0.0199471476557495,0.0204199891950011,0.0237040234723384,0.0266191454342169,0.044114115639516,0.108019133487271,0.190098080054571,0.000346452623336762,0.000112205754738489,1.55026650729192e-05,5.58761480308542e-05,2.95965525157905e-05,0.000191064941681859,0.000437016849470196,0.000804762170671618,0.00493660120701977,0.0598267251527965,0.18584126282231,0.330205364848636,0.0169708536334756,0.0224166662984674,0.131893212986884,0.583656401506876,79.5423487058974,60.8390819351139,50.0988332347729,42.340781775448,34.2268981999188,26.7521698541989,17.378358178625,10.9487479501929,6.43016067797777,0.449686563831577,0.349347294777956,0.297560861287759,0.276351287067232,0.284797421037151,0.375136954805128
416,838,0.413731004908862,0.990061331360609,0.102907622819997,2,0.037544929748134,0.016228967593801,0.0132911550967231,0.019512336304918,0.0190314764594129,0.0239443506985192,0.0266516446009145,0.0454672223462671,0.109855714838625,0.1861505415682,0.00026309119729046,0.000190637525976696,2.25449360866845e-05,9.26862508411725e-05,3.84553509143646e-05,0.00017132444447651,0.000309824526648387,0.000891440580734387,0.00397948611143958,0.039511565475312,0.127029466655529,0.347112725954643,0.017987389797998,0.019045704078219,0.300073546279456,0.554925374810104,71.7212276043483,57.1092386652311,56.2434563038682,43.2815721412432,32.1627863159101,24.652016864961,16.5111286752541,11.9231980192763,6.42072064336016,0.444180318152165,0.341925328945748,0.294295059558289,0.279895991191105,0.282496615871471,0.382107580489268
417,859,0.316343787704819,0.979064277682982,0.0873914202560079,3,0.0372057626900122,0.0221144878640922,0.0158220761510003,0.0162787066131175,0.0179471120010958,0.0233528610539299,0.0252364825568105,0.0459643051136179,0.108841065318156,0.183705282861525,0.000338212835483043,9.26864934943567e-05,3.48788268410133e-05,8.15214424743602e-05,7.51917253627257e-05,0.000177638306525349,0.000307499062673096,0.00098523488934998,0.00349348021750815,0.0521235054856989,0.183929774180905,0.148193964206156,0.0271177252645988,0.0287134532072028,0.139111181450737,0.52666337198788,74.0738521658007,59.718719687352,54.074328438708,43.0965609128441,32.9398886529578,26.606559459639,17.3803037483094,11.2006974141258,6.21822877291838,0.42370539885156,0.34529774920345,0.295668464270627,0.286258698307115,0.281141418171511,0.3931569395816
418,488,0.335866167812359,0.978618626186817,0.101125690722957,2,0.0402662900019236,0.0117246338379437,0.0173035538987979,0.0171463092832933,0.0192459384525452,0.0230819071633974,0.0259515984805626,0.0453238918302148,0.107952410619242,0.19138913113685,0.000334401882169379,5.3680140558795e-05,2.67448954000187e-05,8.73361529005658e-05,5.98798375845283e-05,0.000220236341721709,0.000265415742027958,0.000819496190695087,0.00361057752609926,0.0647647336470522,0.109452888876184,0.179995929217391,0.00899741121044444,0.0316690049835075,0.144934621497508,0.523084751681945,71.4171766600764,65.5611390695696,55.8107588534088,44.4351001901023,33.951987626151,25.4773830688013,18.9306728569307,10.368960060694,5.83292615629612,0.416749668639151,0.357261060883124,0.294317488392151,0.278679145528658,0.281248879548301,0.384924910978025
419,188,0.306287482425489,0.985812532380154,0.0979265482311093,2,0.0342595069669876,0.0149779943858062,0.0157589665813284,0.0180348649435276,0.0200851857045915,0.02231855310711,0.0275266455397013,0.044775282630403,0.10553424232572,0.187613427359397,0.000279991285638785,7.59183438744976e-05,7.31335689844537e-05,7.43510539651356e-05,3.29547968235869e-05,0.000219856690364239,0.000546328570500861,0.000653870870949244,0.00353414353875486,0.055133603864407,0.143964317286704,0.336346077444597,0.017710596418006,0.0267634887416415,0.0730195513281672,0.457962211588481,72.2614764699645,63.9299203650894,50.4044567777568,38.7714562166351,34.7583773629253,22.8616541354902,16.821246284756,10.4577798624375,6.65953977478667,0.414452668073765,0.359880758763067,0.296715523996473,0.275462723551131,0.30558792146963,0.382044039918302
420,304,0.262174224298983,0.994809945748855,0.0998590452319642,2,0.0446615415335121,0.0246764470251736,0.0147601303938563,0.0167706496042649,0.0189158193333524,0.0245842047251589,0.026573285788074,0.0446527998057326,0.106509349035691,0.189766036708395,0.000140043719165297,0.000105324816839873,3.38035639490598e-05,0.00014361612613888,5.09558262682402e-05,0.000224829638176906,0.000372077755685976,0.000958259075289954,0.00383639794652032,0.0401413991614477,0.118761252706087,0.295239540530494,0.0105042099552222,0.0236159922251397,0.0273122562916276,0.512401167339119,70.6629108606887,62.0021633077724,54.2292636770662,40.2106136105153,31.8101911142539,26.7062336998728,17.4305488280238,10.34736547429,5.68281577131325,0.426069009150064,0.34129889955707,0.294754465882823,0.27950811242055,0.279921338478508,0.398069588984047
421,828,0.381973702010406,0.980205725985196,0.098914353969574,3,0.033405629553896,0.0218974332667813,0.0139146207910955,0.0195368935960081,0.0185374907726916,0.0232900619140626,0.0278668816794518,0.044118167935468,0.108031074836229,0.185925001035534,0.000329866277038207,8.21992224254509e-05,1.29012904297488e-05,7.93016802742189e-05,5.39311182099986e-05,0.000227243868298769,0.00032096334339645,0.000944047470717615,0.00391716417492171,0.0586039951802746,0.0921151346541921,0.165327593724299,0.0195922968859586,0.0141779366425285,0.135065856390434,0.52367431126819,71.946870592925,53.7860110875764,50.8559609121664,44.78526668212,31.5422544657172,25.8052388531351,17.7735965364189,11.3758418518049,6.42880986262742,0.433486270011126,0.353514354237075,0.296600377480152,0.280282376884043,0.287532635744777,0.39098636667728
422,386,0.378636041473661,0.97468177822208,0.104011353226812,3,0.0368159681528238,0.0166979098647278,0.0168298434378913,0.0164138049029774,0.0196335957376831,0.0246713289936886,0.0267128089545568,0.0470453581695622,0.106688358391234,0.190277075586429,0.000405865946225444,0.000101693328586686,0.00010709590134703,7.98251750620313e-05,3.07699384027542e-05,0.000173846950686341,0.000302138218741659,0.000884488532747115,0.00316072169674766,0.0613346241012868,0.0962783992101433,0.371210730045291,0.00914339542490033,0.0104352205856649,0.0893036602710694,0.524148721269839,71.3325352731982,63.970491211512,54.7959842167425,39.1501334061804,36.1722706348081,28.534058767617,18.9585267824434,11.1023883325536,5.57121684501948,0.420568966900374,0.34047645245312,0.294532651583561,0.273450703632684,0.2844480643921,0.385170558334441
423,172,0.273686932666636,0.983176804768847,0.0976939579076298,1,0.0418546074370222,0.0161344107404696,0.018507695669402,0.017280022833486,0.0183171310289229,0.0225971433330508,0.0273024746132132,0.0446655569843745,0.109190163817425,0.190608753046067,0.000239465211474318,5.8820338264487e-05,2.27631672237563e-05,0.00010825162913528,1.14930672499106e-05,0.000182859624663149,0.000324075299163073,0.000941064357719807,0.00385166061937049,0.0479102239744868,0.118985469679992,0.573851031203684,0.0141649340512076,0.0425167213551179,0.159291601744748,0.67788717311832,69.2039636095438,63.1407732579246,48.125025536051,44.6870653195625,35.2248826800388,26.4914643004871,17.8252765859742,11.2557657146036,6.15908785523562,0.418366967095381,0.350019748384287,0.29392067625035,0.284327103595262,0.277876491955361,0.386229611215157
424,823,0.259961797631807,0.989197949770582,0.0999332421387702,3,0.0466449962860591,0.0233204322011161,0.0155554300681633,0.0156690712447801,0.0196267681550922,0.0222577233279354,0.0267005719905229,0.0447993554394018,0.107384313622132,0.187888867869584,0.000266252587984272,6.68637104334541e-05,5.35196789756602e-05,7.68396175118167e-05,6.74308955309298e-05,0.000236128160008024,0.000365884589657407,0.00088557333995048,0.00352671083876401,0.0459083480204953,0.151670392021668,0.318648490026192,0.0160694000296133,0.0339854428195579,0.0900945167346314,0.57701490611299,72.8475164538537,61.1415293329415,52.9679614028084,41.2332205525856,36.0987005106331,24.4922941322533,18.4627840907459,10.5228339133756,6.10642335516547,0.414855904550771,0.363790532857839,0.293849298709984,0.269144243895091,0.269519634311762,0.384050146165676
425,75,0.259160500302495,0.985925873474187,0.102697301946433,2,0.0502176449948526,0.0200255429404614,0.0140834146569308,0.0186224099226792,0.0189447763118189,0.0236514742400492,0.0264766674819557,0.0455225223014404,0.107107580703415,0.187191934330486,0.00013361477753903,0.000109895616069079,5.19247516084082e-05,9.13744988233965e-05,3.86381536214298e-05,0.000219753583083024,0.000361720747230341,0.00101946033692547,0.0035043910963839,0.0704706440368121,0.134023349898531,0.073805212239942,0.0196879670289238,0.0200089736076977,0.0837055558678755,0.668225150661484,71.4247277375095,60.5071141461713,58.1622870598332,41.4300264631483,33.0583289822671,27.3049725761665,17.5279336035938,11.1062788941396,5.92095702734796,0.438409371752234,0.33601238866974,0.297336642285918,0.263460695621167,0.282940927718841,0.359258924368321
426,83,0.282149362138393,0.996115449562336,0.106719039860921,2,0.0535492869954454,0.0247089009292067,0.0154929827898824,0.0182292431900707,0.0190521679496186,0.0227947090395843,0.0255493824071036,0.047854217538965,0.105657383598225,0.187819366879319,0.000363272033362931,0.000102289694917431,7.29067635878367e-05,0.000107616076969624,7.9286448386e-05,0.000208252915875569,0.000373420230781697,0.00108514994739642,0.0036048714573529,0.0599942827661145,0.130485695931283,0.269300277637955,0.020656963039916,0.0377552154309669,0.135649338371171,0.568681635592604,72.6516048968591,61.5514501747516,53.5806419450945,41.8024346645666,31.6358860934829,26.5498640698462,17.933914233763,10.5130786416578,5.89525711193841,0.416687703019813,0.329493419108832,0.294844078640272,0.283470599213329,0.301933526028861,0.390019169033161
427,41,0.285654338287157,0.978445406705638,0.0909404127689132,2,0.0338725502301498,0.0210645805900967,0.0137079215714707,0.0176830935213165,0.0202915879087098,0.0240064791283954,0.0268471285961763,0.0431404028956112,0.103335074742896,0.191262701355237,0.000145344727780314,9.90942105295996e-05,9.83451275464672e-05,6.36050430612757e-05,8.01736954324171e-05,0.000212247585767119,0.000248332073475097,0.000733766469725165,0.00399998779030796,0.0608856580959666,0.135978842999023,0.499707805664645,0.0183627490513803,0.0180881105454546,0.0821693937762878,0.541181757560084,64.7424929602751,63.2722344512832,51.2922075425257,43.7109673321535,32.6915583179673,25.6514134976807,16.8983887241153,11.10446093091,6.24769555677801,0.432718314653974,0.344980236260534,0.295203894592926,0.285159163457278,0.263128290356724,0.382983885050326
428,863,0.289745655730886,0.989105682570145,0.0970241511100721,2,0.0417636349043506,0.0192993321140148,0.0170910465192121,0.0173645346284641,0.0185579511783495,0.0237861660775882,0.0256971345241591,0.0440256593120476,0.109331895796592,0.187511823309648,0.000309978365706695,7.72773908412995e-05,2.68521210597584e-05,0.000117583230744879,4.29564344706948e-05,0.000146432127534245,0.000456507872344969,0.000851856417431478,0.00452010033289833,0.0468295154325361,0.0955647706978072,0.220750846990294,0.0251556751593832,0.0271140794815466,0.130009853600308,0.520801217387575,68.1926679390089,58.149492748773,50.3463042141088,41.9975635206786,32.558609978799,25.6223669069895,17.4406615167644,10.4612450037881,5.7671334008646,0.37432942501832,0.347918723917087,0.29512198949307,0.276118062504013,0.302035926313487,0.378129678626602
429,225,0.243704769914162,0.986680340879433,0.094491618368715,2,0.0417862829415845,0.0148542901200816,0.0157503033687766,0.0185645999864509,0.0191066697754519,0.0229911740820682,0.0273528072144815,0.0458807158279907,0.106805250596176,0.187991069464678,0.000144189738110436,5.51679665854143e-05,5.07471071798862e-05,7.59665954666542e-05,3.11094268647864e-05,0.000209976074909764,0.000469401759167277,0.00105248799618875,0.00361273021722845,0.0579979611169722,0.174980264943311,0.30995462961062,0.0229616157911154,0.0105061058227485,0.0728792864294263,0.487591403507257,67.4848981192888,59.4747757890444,54.7791355501418,43.5908527471411,32.2240806684792,25.9744114028076,17.462311916917,11.3930189883351,5.8232295610376,0.4334582185031,0.315231317142476,0.29490000432884,0.27210435459796,0.289206572451753,0.391085404549503
430,356,0.19713676558055,0.9841513940506,0.100457203345377,2,0.0458714296463342,0.0163678636583821,0.0167108471054845,0.0179826126801979,0.0196612306555318,0.0239488106811562,0.0263414851648786,0.0475375231419687,0.106921729416474,0.181999378251043,0.000297748564348339,0.000149826266329159,2.29712766380446e-05,7.69250995808406e-05,2.62541139363201e-05,0.00017393283910754,0.000409960045873654,0.000788064487381404,0.0035128419609823,0.0332210676546221,0.125722258720534,0.250121095190321,0.00857220398285569,0.0306582405622083,0.109242347484557,0.559530995488742,73.8621547932994,62.0957503910985,47.6430324056565,42.9112189520598,35.8027157802489,23.9271595751188,16.9424730232124,11.7664539416609,5.62383069073657,0.430070910622962,0.361199838481771,0.29417325549084,0.274716326536429,0.278626483165782,0.36463581786431
431,285,0.288908304651248,0.994569033593357,0.0963547733288189,2,0.0358441940817265,0.0151357896780426,0.0167984243435857,0.0170950280170529,0.0181342614747248,0.023957419018983,0.0275431075663156,0.0436357023767867,0.108370396780761,0.184687356654311,0.000358049994798482,0.000165146082612526,1.51739439511648e-05,0.000102922414748738,6.32518165649318e-05,0.000203324605698739,0.00036405659862563,0.00102624579939306,0.00274886181461533,0.0493788980120227,0.144451943881695,0.329541446851957,0.0233811527412199,0.0218907610614502,0.0401042207904863,0.492785448734236,71.8451550391804,66.3862525931115,55.1278925711403,43.5261168699157,31.5584278804305,26.0146899068062,16.7420954308246,10.8883007399986,6.30044493669663,0.410507287386049,0.348164152226391,0.294573851397294,0.278997785963911,0.293517393092084,0.393701683315284
432,358,0.313108163513319,0.98028253246477,0.10080611842598,2,0.0325107530687192,0.0127280820669882,0.012469907162658,0.0194574202938852,0.0185044856871602,0.0240953663061747,0.0272101490302146,0.0451981331695012,0.106583863326768,0.187426228798078,0.000294648949151705,5.75779831231235e-05,3.3288405665964e-05,0.000129120203097166,4.09066847978445e-05,0.000160848466789476,0.000285685543086069,0.00100605302806993,0.0034619269926585,0.0452870381629043,0.130741195338661,0.324762093952906,0.0129116693996422,0.0189938391994295,0.103861888253696,0.584581531689884,78.971554294358,61.4423783043332,49.2841922169435,44.9852361476785,31.1886240636298,24.6498886353299,19.0689473911829,11.2922195762941,6.45427466524865,0.388721943526292,0.353973512528557,0.296567914986183,0.282912287955727,0.298406010523474,0.390126767581117
433,529,0.237842464606151,0.993135189367109,0.0970620344437205,2,0.0411231312046526,0.0185343040879004,0.015087855523121,0.0189822762691361,0.0189120045337238,0.0228344024703965,0.027823163950624,0.0445681892710945,0.107413007556717,0.189339047666564,0.000251195749465416,0.000116470042902326,2.45410419762572e-05,0.000123987662903705,3.38159999777842e-05,0.000251571144767292,0.000353156102871004,0.000772814457558954,0.00403087802272266,0.0502717845278485,0.0722181765161221,0.502788564080018,0.0147142000245429,0.0200361584323783,0.227822670693137,0.579478280138011,71.6613762622323,68.1067905166403,47.3392209276843,45.0889181766551,33.8558810747795,24.7240370448082,18.1587164866287,11.1628961491467,6.30561884562696,0.412766933918142,0.326175977061694,0.29618919247302,0.270870613262463,0.283941258222138,0.377099931123633
434,154,0.287007828743941,0.991931866630516,0.107606182113732,2,0.0432169657773341,0.0152125519272759,0.0149550910174444,0.0182387200642965,0.0179181641580113,0.0222452428621087,0.0251431499584129,0.0461811928354778,0.105479659034702,0.191162415846361,0.000342048251583778,8.52960266646988e-05,2.5990492958618e-05,7.28536260943304e-05,5.52157857416023e-05,0.000278741903940582,0.000268180645847092,0.00097036952238719,0.00310186693488077,0.0344265996385282,0.125982881302456,0.400312190370974,0.0175354151564203,0.017204838795715,0.212238026928935,0.503634890291723,71.7635303793034,63.4389809652528,50.8870868937715,41.8892644459893,36.4636671972966,24.2152727717579,16.6655313147086,11.3221284669981,5.73270349839262,0.413790200883247,0.358303827454539,0.296002266136595,0.279549075783411,0.275047655700423,0.376914818547023
435,110,0.223275071619112,0.986468794929869,0.102133568660926,3,0.0384630991729983,0.0180649996319971,0.0144474165748046,0.0163708604846177,0.0183853453457373,0.0246356034485014,0.026576953124497,0.0462469468452401,0.105690303116323,0.187133288050269,0.000414347891950643,0.000161980595138974,3.00062952613377e-05,0.000194520492926973,4.49793427647972e-05,0.000154201091479509,0.000443448072304469,0.000785374936556939,0.00567766599046413,0.0749625263403485,0.149801137780601,0.385535373217922,0.0269786498555549,0.0190615541889305,0.075817522914111,0.507385852897899,70.8568749180335,63.7899422846823,51.7642011422902,45.2859140178704,34.6358811632078,25.8852465853841,18.5086881001767,11.1731543544122,6.01552418680124,0.428388164448866,0.349917258343504,0.292899309713559,0.270618340372621,0.293828626813414,0.389654257630727
436,395,0.192483963859642,0.992344598205666,0.0969848417187478,2,0.0442877151572548,0.0212153618056948,0.0172235252220612,0.0187143001438694,0.0178031310685501,0.0222958680203247,0.0281045190113445,0.0459148370403282,0.108045220703459,0.181499191128756,0.000179458486555537,8.27429158457991e-05,2.73841230536245e-05,0.000100582214819882,7.25453548549763e-06,0.000167812452451261,0.000311845310182218,0.00100565896927828,0.00395788687192375,0.0484065339572686,0.112157086198847,0.389487370424652,0.0248892495483695,0.0550873372777895,0.0394287936798467,0.508397165725981,72.9000888769258,61.3302652334569,52.1685773311837,40.1795358715288,33.4732479523494,24.5749774825429,17.8248492213663,11.0170956976589,6.41144998350895,0.416199729450122,0.340330536737501,0.292332761655801,0.280059061406383,0.284811604927394,0.363361015197476
437,887,0.281169543273165,0.978380228947891,0.0996917631626733,1,0.0431895976793994,0.0169756646586886,0.0167950533879891,0.0185097048811245,0.0188581799400202,0.0229145829267912,0.027176864477431,0.0446994490164811,0.106388345409108,0.194207543938717,0.000371870408922662,7.34655373280149e-05,6.03884637358776e-05,0.000138288467150755,2.5863724823582e-05,0.000181999320734885,0.000186828521479848,0.000790937424832081,0.00332590414325403,0.0394613102330512,0.137031868115928,0.345396526204617,0.0289814796526797,0.024622334672671,0.126840744666266,0.616178736197132,70.3294164032141,62.8123181403867,49.2771121151862,43.2985277119249,35.4771300507694,26.2155386941713,16.515944890299,10.3500444575506,6.55170050669556,0.418736392139702,0.35524690593105,0.294004875263668,0.277788271072819,0.300240144154578,0.382701982871762
438,321,0.23018720035156,0.985985005753129,0.0923620270910488,1,0.0424852698328236,0.0157764270627334,0.016384178549783,0.0181404273223714,0.0196676814680118,0.022697009359658,0.0256157383592996,0.0451482164923774,0.10812133174513,0.186845743525029,0.000189245831423524,0.000105542203028531,1.91618217037814e-05,8.63808942873297e-05,5.77674802545616e-05,0.000179162775113085,0.000376121971122612,0.00104225751185162,0.00364120477297501,0.0453648101242233,0.132847395709481,0.234787326068258,0.0433244835588271,0.0211779719266826,0.101293878712894,0.524182249789145,74.5171856442822,67.2301732632539,55.5187677545931,40.2691198232149,29.1393196500036,26.3221031649093,17.5672618469662,10.9638801595393,6.33107290514613,0.43078404836316,0.351276288724493,0.294758776451868,0.283389521869735,0.285468982136622,0.367166192116745
439,29,0.383382656821699,0.989264866396493,0.109523261113364,3,0.0414162901017565,0.0157167659220737,0.0156275908982796,0.0177251936298135,0.0197154603213119,0.024373433863029,0.0267165329626151,0.0450431248928983,0.109384683438171,0.190526586081878,0.000381056091602131,8.91210304552332e-05,3.85419744589691e-05,0.000113438846702273,7.09474408271747e-05,0.000172807637862173,0.000406156216874104,0.00106239237332651,0.00343275740148183,0.0481647329145943,0.0979551454628688,0.182242176095924,0.0274876878532983,0.0250673359957131,0.157915376852537,0.552941598742234,81.1194463895183,64.7638457735088,48.5524904302342,44.4688448715307,35.9218640537945,25.4861517492869,17.4904124945541,11.2527228254849,6.25968231395335,0.413807690061264,0.375062459249852,0.291399444589612,0.273430349180886,0.289879529937841,0.366557901219328
440,669,0.290250994805395,0.993689523424082,0.0877262576713195,1,0.0330868584794537,0.0206164101150599,0.0150203580143847,0.0202161268311095,0.018101721596,0.0233952520600968,0.0273330043490694,0.0465618088864391,0.107470528701721,0.188054284700282,0.000437589205387462,0.000108355538153776,1.77675521339111e-05,9.24606211017108e-05,3.99399795981672e-05,0.000230115913082532,0.00023899971859272,0.000805699742273039,0.00297004405532693,0.0467156240171602,0.162703279134423,0.310632842072836,0.0372387133314006,0.020451369861762,0.112463747275506,0.526426892749905,71.7871304807748,64.5313959417489,52.7153597034601,43.4794946361161,36.9971584915132,25.8672699818678,17.7420974371587,10.8379657681772,6.22515784285107,0.43225078642164,0.344597183843752,0.297184031219515,0.273479716750993,0.321891907367214,0.364015652920409
441,694,0.277213043288844,0.991146094351017,0.0964668259280751,1,0.0359131612144194,0.0166528782454134,0.0177134768762233,0.017143037694508,0.0206600120307009,0.0248514840351254,0.0249992798344046,0.0464495435454545,0.109422905527071,0.186773799938717,0.000215051036202702,0.000155039649977475,7.0250818306907e-06,8.51891883979077e-05,0.00010296131969807,0.000222280341568861,0.000305437952713209,0.00123745148799088,0.00302723574366492,0.0504360915858738,0.129022463688426,0.195441147783468,0.0136893885091558,0.0443848766961373,0.193250331948658,0.514070217981209,71.8053296058393,63.298814556963,55.9827712762884,44.6965836731084,35.6194229045712,27.0745342096778,19.4680958366816,11.0026612100898,6.40368557904697,0.432920761274196,0.365576032215151,0.294698719932034,0.274514468155685,0.285499765746308,0.36214363070924
442,848,0.255744881262175,0.962139400156161,0.100400284568722,2,0.034683562167505,0.0155519021689531,0.0165475521952124,0.0175631239939912,0.0196236007501046,0.0241920606492119,0.026500317013931,0.044965877014696,0.105395030721092,0.188951784970658,0.000366546571047758,9.23805200335503e-05,9.23353780506457e-05,0.000105656439551923,3.90339713014208e-05,0.000234795541622749,0.000418022601440261,0.00111976800709749,0.00423343084106426,0.0424015846854178,0.153917439995338,0.269001507810757,0.0117661698819667,0.0233682434369484,0.137189992712298,0.540203088854703,68.5536545192747,63.3347910573991,53.6393479489452,43.6032936806508,33.5371464410156,24.7539680151043,18.3733601315767,10.3109766317289,6.22709028493818,0.446512640735597,0.359408370349577,0.29584414111833,0.278281125984947,0.282040691106369,0.360697773632767
443,206,0.318641911160849,0.98540231073895,0.0924941177891702,2,0.0367450684362224,0.0211516929771358,0.0176399351548066,0.0190048439768687,0.0181737932807272,0.0245451095892507,0.026963841541722,0.0470896849730669,0.105968990746766,0.183691538228229,0.000153948501027425,7.38287828697175e-05,1.75494878350529e-05,0.000230626475858376,6.93441171298219e-05,0.000266739958712593,0.000505512492877691,0.000848674506977263,0.00505344140252398,0.061882069371546,0.13064307674414,0.278722679979891,0.0348832751645834,0.0241019242306541,0.0735988790908975,0.509569115680043,72.284015786038,62.215426932935,53.2942670715394,44.6116259359799,34.0161285557199,24.6395214300238,19.3007716034281,12.3569847600929,5.65866431905788,0.41160250021429,0.348091744578332,0.293083837791299,0.273675150955255,0.301776180074359,0.397144963592447
444,706,0.300897265736908,0.992577100056647,0.097425984772869,3,0.0374136721394205,0.0173693556127866,0.0161475205427343,0.0199039374322472,0.0191465294330717,0.022176862687577,0.0255120262085374,0.0475791236810755,0.107721198418657,0.187904909461393,0.000316186928906468,4.85145505519607e-05,5.05634365559882e-05,0.000154239019192428,7.90555883288942e-05,0.000296036237020161,0.00037313106470862,0.000944885870476077,0.00301218127344902,0.0423012998523314,0.143505687300094,0.226087883680642,0.0156246635518403,0.0276074267036179,0.0490365809865553,0.553347748802228,74.1302685423553,56.9487132483221,52.7126780670794,44.9734155034805,37.2193159476222,24.7502736780252,16.8102374716589,10.5299942088912,6.09675925517554,0.405326859265124,0.344228957988018,0.291412871978913,0.280981292730286,0.310834121262105,0.379340067843083
445,127,0.279520512695282,0.986395926184724,0.105953009857218,2,0.0319976019117274,0.0181487163467513,0.0182965620328842,0.0177005991056275,0.0188287337679621,0.0229401987034398,0.0267627363394211,0.0455589176394162,0.106780141719479,0.19429326671494,0.000378780354403192,0.000113179453647075,2.84615921792821e-05,4.83962025160627e-05,5.58698379656601e-05,0.000107460857945453,0.000296209850056853,0.000900674120203465,0.00381280570618351,0.0667651464518405,0.136774583719333,0.316130263607851,0.034117039295533,0.0208169321968535,0.0626354624439084,0.518491857703217,70.3434923328755,62.059288484559,54.1654827836266,40.3698391037657,34.8965592222237,24.3549461814089,16.921632347114,11.2391852686498,6.13330006041736,0.430262816468172,0.339285527587635,0.295538433805095,0.273799430568652,0.290473452173173,0.376127118010656
446,868,0.384293390813588,0.991051471647482,0.0955799375719765,1,0.0474032022373686,0.0136168282815965,0.0162741348710854,0.0175484778866032,0.0188679776000205,0.0237524617552374,0.0281420098484906,0.0480835183421227,0.107713592891746,0.189443974971418,0.000223363179651135,0.000102983981468165,4.61350591303043e-05,0.000103815506256877,2.06168082990523e-05,0.000183537649637054,0.000345978217320349,0.00126534645697246,0.00506802950359467,0.0570438018324332,0.150653383141538,0.285642888182295,0.00884230352990898,0.0251138291511648,0.173023623162226,0.482328403966975,69.6196391287068,61.6889054348637,53.3101404366571,48.4795436729663,33.8201740011254,26.049296468451,18.025871675128,11.2368861601557,6.73255970759687,0.435804308849486,0.329808564695234,0.294386867732507,0.277717530272472,0.30200460514709,0.402653956499277
447,438,0.290763287518182,0.992845369182277,0.0894575593550469,1,0.0341821203542717,0.0147715906488637,0.0134850617584499,0.0174894480675972,0.0180152622557446,0.0233545590620085,0.0266089040369048,0.0465855785003394,0.106910252170369,0.18893628174009,0.000357137759203016,0.000115890201043081,3.11478485552707e-05,7.96251893131524e-05,1.94983712605112e-05,0.000216825240386017,0.000302369928571011,0.00159779638171745,0.00444377860750821,0.0440412747511205,0.112821482685372,0.132193029484333,0.0145461280947723,0.0159602766777387,0.130217572820383,0.495734614855909,72.7351009870624,62.0391673683431,56.8748532883647,46.6523341013722,34.0060446519946,25.4186216963971,17.3665789103199,10.9052979770077,6.5920256317852,0.406130968279741,0.355240127884867,0.296850644721845,0.278982004260874,0.293978824784692,0.39007007772921
448,380,0.357124810577101,0.982863458411128,0.0940811888880849,1,0.0375587500774024,0.0217835351269228,0.015906242830875,0.0184634657714804,0.0208371259246056,0.023963462111264,0.027504182239001,0.0467776314730749,0.107822484614199,0.189464080877602,0.000379657308116848,0.000142643915970346,1.39867140440044e-05,5.72362237378122e-05,1.42147358839401e-05,0.000237518033660916,0.000356419551470239,0.000820716091886842,0.00478208051649567,0.0312003134318454,0.103086520879295,0.468234355894634,0.00839957196064101,0.0156190083320948,0.265419931396231,0.550514895974536,74.0820100721514,63.660522382508,55.9993555282247,42.7960052116072,35.4877027244471,23.6937826223687,16.7729469226648,10.1800611883718,6.02329153774073,0.419225532950184,0.329123793666421,0.294906467313119,0.275858042392406,0.282048462903912,0.397886809210107
449,99,0.315430998578831,0.977153360227943,0.0958836890473093,2,0.040242490908453,0.0167974858703453,0.0152414691888968,0.018226148821418,0.0186819357164899,0.0226293216487228,0.0262139190626042,0.046406941202787,0.104459573401976,0.18801220038301,0.000324245956662863,0.000152023024213428,1.1594627226076e-05,6.85715334627274e-05,2.78325466099268e-05,0.000123590162027231,0.000340666889442165,0.000823193446429931,0.00441844574279292,0.0490628997129681,0.135653304808854,0.313875934739479,0.0331442866973373,0.0367141004167843,0.121205323208304,0.529526714981953,79.3647988433778,60.5886198388693,50.2415117165889,44.0655315845513,33.0048312722784,24.0787694126275,15.5367561435491,10.4415572566236,6.17551286780423,0.406224221257295,0.333873335779235,0.295845935697174,0.284583714794994,0.285360131298383,0.365882015756651
